text	label
pay my gas bill with my checking account	pay_bill
whats the exchange rate for us dollars to british pounds	exchange_rate
can you tell me what gas this car takes	gas_type
the timer is calculated for 10 minutes	timer
let me know the number of vacation days i have	pto_balance
it is time to say goodbye	goodbye
would you please put a block on my chase account right away	freeze_account
i want a block placed on my checking account right away	freeze_account
can you tell me the correct spelling of liaison	spelling
it is very much false	no
what is the sitting time at this restaurant	how_busy
when does my oil need to be changed	oil_change_when
i need to know how many teaspoons are equivalent to two tablesppons	measurement_conversion
what's your age alexa	how_old_are_you
who would you say that you are working for	who_do_you_work_for
how long will it take to get a new card	replacement_card_duration
please add this song to my country music playlist	update_playlist
please talk a bit faster	change_speed
repeal the dinner reservation	cancel_reservation
do the shower playlist please	play_music
could you connect to my phone	sync_device
i want to hear something funny	tell_joke
jump to the next song on this playlist	next_song
give me the routing number for my paragon account	routing
flip a coin, i choose heads	flip_coin
that's definitely false	no
does mexico require an international visa	international_visa
track down my phone for me	find_phone
what is my limit on my visa card	credit_limit
my luggage has not arrived and i would like help locating it	lost_luggage
are there any openings in new york city from april 2 through april 8	book_hotel
how old is al	how_old_are_you
how is the traffic near lexington	traffic
what is 2+2	calculator
what percentage of gas do i have left	gas
are you able to help with booking a car rental in seattle	car_rental
do you know how to say where is the restroom in french	translate
how do i make my credit score better	improve_credit_score
i need you to give me a suggestion for what to make for dinner	meal_suggestion
can you teach me how to set up direct deposit, or show me who can	direct_deposit
i just finished taking out my recycling, so cross that off my to do list	todo_list_update
what is the reason for whole foods declining my card	card_declined
can i reserve tables at the new york restaurant	accept_reservations
help me set a timer please	timer
how expensive is it to fuel this car	mpg
can you schedule a meeting with steve at the office	schedule_meeting
remember to play the next number on this particular playlist	next_song
direct me to the application for a new credit card	new_card
what types of questions do you have a response for	what_can_i_ask_you
check me out on the map	current_location
i am going to call the landlord	make_call
i am looking for my phone	find_phone
for friday, add a doctor's appointment to my calendar	calendar_update
should i get an oil change	oil_change_when
talk to you soon, bye!	goodbye
tell me how to jump start my own car battery	jump_start
can you talk to me in french	change_language
i am in need of my w2 for tax reasons; provide me where to get it	w2
help me to transfer my 401k	rollover_401k
dates for my car in the shop	last_maintenance
turn up your volume	change_volume
tell me everything on my calendar for may 1	calendar
is butter ok to use instead of oil	ingredient_substitution
i want to talk to you about your hobbies	what_are_your_hobbies
i have points on my capital one card and i'd like to know how many i've earned	rewards_balance
is there a wait time to get into tgifridays	how_busy
what is the process for making a vacation request	pto_request
what's the weather like today	weather
please suggest a meal from italy to me	meal_suggestion
reserve a table for 3 at outback steakhouse under the name lance at 7:00pm	restaurant_reservation
ai, please stop your current task	cancel
when will it be in 10 days	date
turn off whisper mode	whisper_mode
how much have i spent on starbucks since the beginning of 2019	spending_history
clear my to do list	todo_list_update
if i go to brazil, do i need to get an international visa	international_visa
ai, flip a coin for me	flip_coin
which meetings do i have today	meeting_schedule
can you tell me what dirge means	definition
please repeat the last thing	repeat
can you look and see how many days off i have taken so far since january	pto_used
how much are the taxes on my income	taxes
that appears true	yes
what pets do you have	do_you_have_pets
i think there has been a fraud on my black visa card, can i report it	report_fraud
forget what i told you to do	cancel
how many dollars can i exchange for 200 pounds	exchange_rate
can applebees take reservations	accept_reservations
when was the date that i was last paid	payday
how much pto is gone	pto_used
when did i get my last paycheck	payday
i need a replacement phone charger ordered online	order
i don't have butter can i use oil	ingredient_substitution
whats the timezone for modesto	timezone
how do you spell verisimilitude	spelling
can you tell me my income tax	taxes
i want a pic of how to jump start	jump_start
i need to set up a new pin number for my college fund account	pin_change
how is my credit score rated	credit_score
clear my calendar on feb 28	calendar_update
how do i redeem my visa points	redeem_rewards
i need to know my routing number	routing
initiate a phone call with receptionist	make_call
please adjust your settings	change_volume
roughly how long can i leave bananas in the freezer before i have to throw them out	food_last
i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week	calendar_update
how long will it take to get to tacoma	distance
please tell me the reason for the hold on my bb&t account	account_blocked
what is the name you would use for me	user_name
either of them could be i'm not sure	maybe
can you give me instructions on how to make alfredo	recipe
where can i get my w-2	w2
is grocery shopping on my reminders list	reminder
when was my car last in the shop	last_maintenance
where do i find the routing number for navy federal	routing
set up a reminder so i don't forget the baby shower this weekend	reminder_update
whats the current exchange rate between usd and eur	exchange_rate
is there another person that controls you	who_do_you_work_for
how long do i need to cook pot au feu for	cook_time
if i go by bus, how long will it take to get to the airport	distance
how many points have i earned with my chase card	rewards_balance
remind me of which insurance plan i'm currently enrolled in	insurance
how much air remains in my tires	tire_pressure
do you have instructions on jump starting a chevy	jump_start
what in the world is my credit rating	credit_score
how many vacation days have i accumulated	pto_balance
how long does it take until i reach the sky harbor airport	distance
please check my tires and let me know if i have sufficient air in them	tire_pressure
what is the meaning of the word girn	definition
i need help figuring out where my phone is	find_phone
what plug types are there in cuba	plug_type
how many miles will it take to get to my destination	distance
how high is my credit limit for my walmart card	credit_limit
when is my meeting with infrastructure	meeting_schedule
i want to know if my application for a credit card at community bank has been approved or not	application_status
timer for 5 minutes	timer
there's been some fraudulent activity on my card	report_fraud
send sarah my current location	share_location
when did i take my car to the shop last	last_maintenance
how healthy is tacos	nutrition_info
what do i owe to jcp	bill_balance
please find me a recipe for spaghetti now	recipe
can you please help me locate my luggage	lost_luggage
imagine you had to pick a preferred animal between cats or dogs, which will you pick	do_you_have_pets
do i need shots before traveling to mexico	vaccines
maybe one, maybe the other	maybe
i have lost my card, what am i supposed to do	report_lost_card
can you tell me about the traffic typically at noon on the route the hospital	traffic
does travel to africa require any shots	vaccines
suggest some things for me to do while i am in los angeles	travel_suggestion
i gotta have a 10 minute timer	timer
do you know my work income	income
what is life’s meaning	meaning_of_life
are you employed by someone else	who_do_you_work_for
tell me the last time i had my car checked out at sam's repair shop	last_maintenance
what do you do on off days	what_are_your_hobbies
what things are you able to help me with	what_can_i_ask_you
bring the sound up	change_volume
how is the word acquaintance spelled	spelling
i just flew in on american airlines flight ab123 from chicago and can't find my luggage	lost_luggage
please immediately disconnect this mobile	sync_device
please remind me of something	reminder_update
what timezone is melbourne in	timezone
enable whisper mode	whisper_mode
i want to pay my electric bill	pay_bill
can you tell me how to spell the word schadenfreude, i don't know how it's spelt	spelling
give me a list of ingredients for making pasta	ingredients_list
leave whisper mode	whisper_mode
what is the name of your boss	who_do_you_work_for
is milk in my shopping list if not, add it	shopping_list_update
can i raise the credit limit for my discover card	credit_limit_change
go back to your normal settings please	reset_settings
how good are the ratings for the olive garden	restaurant_reviews
which gas type does this car take	gas_type
when was my last payment	payday
i need to know when my card is set to expire please	expiration_date
reserve me a flight from ft lauderdale to houston on southwest	book_flight
what are the carry on limits for delta flights	carry_on
search for a flight out of la to chicago on march 3rd for under $500	book_flight
give me today's date	date
is there a certain kind of fuel needed	gas_type
what's my credit rating right now	credit_score
any word on my healthcare plan	insurance
please tell me how to ask for a taxi in french	translate
i need to change my pin number for my checking account	pin_change
lets go with heads or tails	flip_coin
what was the problem with my card yesterday	card_declined
complete a roll on a 4 sided dice	roll_dice
signing off	goodbye
when will my car need an oil change	oil_change_when
what does the word ataraxy mean	definition
are there any travel alerts in that region	travel_alert
what track am i listening to	what_song
text matt and tell him i will be late tonight	text
you know the reservation i have on 2:00 friday i confirm it	confirm_reservation
is the next day off coming up	next_holiday
what's my visa limit	credit_limit
i would like nutrition facts for spaghetti carbonara	nutrition_info
how many weeks of vacation time do i have	pto_balance
is it possible to order more checkbooks for my chase bank account	order_checks
can you tell me what the ac is on	smart_home
direct deposit information	direct_deposit
i need to buy everything on the shopping list	order
how much money do i have coming in each month	income
create a pto request for march 21st to march 26th	pto_request
what do you go by	what_is_your_name
need to transfer from one account to my other one	transfer
when was my car last worked on	last_maintenance
tell me how long until the next day off	next_holiday
is there someone i can talk to since i am in the airport waiting for my luggage which never came	lost_luggage
is it ok to use ketchup instead of mustard	ingredient_substitution
please schedule a meeting with kim at 10 am	schedule_meeting
tell me the gas mileage on my car	mpg
how do i schedule vacation days	pto_request
let my credit card company know that my card split in half	damaged_card
reverse a table for 5 at burger king under the name sara at 6	restaurant_reservation
x needs to be called by me	make_call
i need a mexican meal suggesstion	meal_suggestion
how do i get to the fine arts center by foot	directions
in the central timezone, what time is it	time
speak in french please	change_language
what time is it in punta gorda, florida	time
how long will it take me to get to walmart	distance
is it safe for people to travel to pakistan	travel_alert
what is my visa card limit	credit_limit
hello, how are things	greeting
what sort of jokes do you know	tell_joke
say that i am in tulsa, will i be charged even more if i use my card	international_fees
i need to know if i need a visa to travel to el salvador	international_visa
add my dentist appointment to the calendar	calendar_update
what things do you like to do	what_are_your_hobbies
so please reset your factory settings	reset_settings
has my vacation request been updated	pto_request_status
how good are the ratings for chez panisse	restaurant_reviews
look up the credit limit for my visa	credit_limit
you are wrong	no
i want to report fraudulent activity on my visa	report_fraud
can you translate that to french	change_language
great talk, thanks	goodbye
revert to original settings	reset_settings
mark down that i will be in rome from february 1 to march 1 and notify my bank	travel_notification
are there any meetings on my calendar today	meeting_schedule
after losing a credit card, how long does it take to get a new one	replacement_card_duration
please roll the 5 sided dice	roll_dice
could you tell me if you're a real person	are_you_a_bot
please increase the speed of your speech, it is too slow	change_speed
5 people are going to be at tropicana by 8pm, reserve the table under martins name please	restaurant_reservation
what's your age right now	how_old_are_you
how do i find out my credit rating	credit_score
schedule an uber to the mall	uber
what is the high temperature for tomorrow	weather
i want to change my savings account pin to 1234	pin_change
could you start a timer for me	timer
change your name to something funny	change_ai_name
i just got this new job but i need help with my 401k rollover	rollover_401k
rolls have how many calories	calories
when will i received a replacement card	replacement_card_duration
tell me the song that is currently playing	what_song
i need to know my rewards balance on my discover card	rewards_balance
start responding to joe	change_ai_name
did i include butter in my shopping list	shopping_list
what is the definition of valor	definition
about how much time will it take to get to the laundry in this area	distance
how many more miles can i drive on my current tank	gas
nice to speak with you	goodbye
what exactly is my pin	pin_change
i recently took a new job and need help with my 401k rollover	rollover_401k
i need to report that my card is lost	report_lost_card
i've lost my luggage what should i do now	lost_luggage
change response language from mandarin to english	change_language
verify my reservation for smith and wollensky at 6:45	confirm_reservation
come again	repeat
my card has a deep crease through the middle so i would like to report it	damaged_card
why don't i have access to my bank account	account_blocked
hello siri	greeting
how can i take a bus to dallas	directions
what's a good italian meal	meal_suggestion
what is the sum of 10 plus 5	calculator
what is 4 + 4	calculator
i should use what kind of oil and can you help me change it	oil_change_how
how is my calendar looking for may 6th	calendar
how often should i change the oil	oil_change_when
i would like everything on my shopping list ordered	order
what are some mistakes to avoid so that my credit score stays high	improve_credit_score
what is the amount of time to keep milk refrigerated	food_last
i need a bed in brownsburg near walmart from apil 4th until the 5th	book_hotel
what is the name of the person who made you	who_made_you
get a text to mark	text
create a new reminder to study for my final exams	reminder_update
find travel alerts for haiti	travel_alert
how many calories should i plan to be in a donut	calories
i need to know when my flight scheduled to board	flight_status
notify my bank i'll be in rome from the 1st to the 17th	travel_notification
i need you to schedule a meeting with bob brown at noon the day after tomorrow	schedule_meeting
what is the gas mileage on a 2012 ford fusion	mpg
what's the right way to spell miscellaneous	spelling
is the meeting with lisa today	meeting_schedule
skip this song, please	next_song
give me tomorrow's date please	date
how much snow will we be getting tomorrow	weather
fill me in on the reviews for ruby tuesday	restaurant_reviews
how long until i need to change my oil	oil_change_when
your a bot aren't you	are_you_a_bot
what kind of interest can i expect with my chase account	interest_rate
what's your boss' name	who_do_you_work_for
send mom a text asking where are you	text
how much tax do i owe	taxes
skip and next	next_song
what's the typical wait time at red lobster	how_busy
that’s not correct	no
stop talking	cancel
i dropped my card in my gasoline and the printing wore off	damaged_card
i will be in boston from march 2 to march 4 can i rent a car for that time	car_rental
this was a nice conversation	goodbye
what's the status of by delta flight	flight_status
inform my bank i'm seeing italy	travel_notification
what company do you toil for	who_do_you_work_for
can i call you by any name	what_is_your_name
would you say i need new tires if i last bought them on the 24th	tire_change
what is some trivia about frog	fun_fact
what is the pressure of my tires	tire_pressure
what's the amount of time off i've had	pto_used
put me on a call to sally	make_call
help me find someone to look at my check engine light	schedule_maintenance
approximately how long does it take to get to the resort in miami	distance
can i use sour cream instead of yogurt	ingredient_substitution
are there any expected delays for flight dl123	flight_status
my name is brad	change_user_name
i want to get new insurance	insurance_change
please give me today's date	date
um, i'm not quite sure	maybe
can you text kayla and tell them im running late	text
i need someone to look at my check engine light	schedule_maintenance
thank you for chatting with me, bye	goodbye
how much gas does this use in the city	mpg
i need to send my current location to sean	share_location
activate my furnace please	smart_home
i need to know the time	time
is crushed garlic the same as powdered garlic for a spaghetti sauce	ingredient_substitution
i want directions to phoenix	directions
clear my entire schedule for april 1	calendar_update
false	no
i need to know the name that you have for me	user_name
make an appointment to check my tires	schedule_maintenance
i want to know my interest rate	interest_rate
if i would like to set up direct deposit, how do i do it	direct_deposit
name a good restaurant near me	restaurant_suggestion
ignore the previous command	cancel
let sal know by text i will be attending	text
i want change your name to russ	change_ai_name
i would like to try and confirm that i have a reservation at chili’s for melinda	confirm_reservation
how much farther is orlando from my location	distance
what is your country of origin	where_are_you_from
how would i go about setting up a direct deposit	direct_deposit
book me a hotel room in memphis for 3 people from 3/6 until 3/10	book_hotel
i need to get some assistance figuring out how to rollover my 401k	rollover_401k
what is the next song to be played	next_song
i am thinking of switching to a different insurance plan	insurance_change
i need to book a hotel in ny, queens arrive on 8th and leave on the 13th	book_hotel
are there any travel alerts for seattle	travel_alert
what is the expiration date on my credit card	expiration_date
can i rent a sports car in augusta for 3/4 through 3/8	car_rental
is my apr for my credit card available	apr
please aid in my searching for my lost phone	find_phone
thank you goodbye	goodbye
i would like to make a pto request for july 17th and 18th	pto_request
how many pesos equals 500 dollars	exchange_rate
i think there's a fraudulent transaction on my account	report_fraud
what do i do to order new checkbooks for my well's fargo account	order_checks
do you think my name is jeff	user_name
what's the nutritional information for steak	nutrition_info
place a stop on my bank account	freeze_account
tell me my car's fuel economy	mpg
cross off grocery shopping from todo list	todo_list_update
how can i cash in my credit card points	redeem_rewards
how do you cooked eggs	recipe
is is very much true	yes
what is walker bank paying me in interest on my account	interest_rate
will you repeat that, please	repeat
how much credit do i have on my discover card	credit_limit
the place you were born is	where_are_you_from
i need new checks	order_checks
i couldn't say	maybe
how much is my comcast bill	bill_balance
tell me when the milk will expire	food_last
what is the sum of 3 plus 5	calculator
could you roll over my 401k for me	rollover_401k
could you tell me how to make changes to my insurance policy	insurance_change
what steps should i take to improve my credit score	improve_credit_score
use the map and pinpoint my position	current_location
what is my gross income per pay period	income
what is the meaning of supercede	definition
what do i need to make chicken salad	ingredients_list
does laos require a travel visa	international_visa
my card's magnetic strip is not working and i want to notify them	damaged_card
what's fun to do in thailand	travel_suggestion
i need more cat food, please order some	order
show me the transaction on mcdonald	transactions
engage all the door locks	smart_home
speak french	change_language
add a song to my rock playlist	update_playlist
how can i cash in rewards on my discover card	redeem_rewards
will i need a visa to visit ireland	international_visa
what are some of your hobbies	what_are_your_hobbies
i would prefer to hear you speak like a british male	change_accent
what kind of gas should i use to fill the car	gas_type
which timezone is england in	timezone
what's the title of this track	what_song
how long until my flight is here	flight_status
travel alert in cuba	travel_alert
i need the routing number to my chase checking account	routing
tell me about your hobbies	what_are_your_hobbies
you are so nice to think of me	thank_you
how much pto have i depleted	pto_used
add this song to my jazz playlist	update_playlist
what is the sum of 8 + 3	calculator
i need reviews for places serving tacos in chicago	restaurant_suggestion
is butter a substitute for oil	ingredient_substitution
is it recommended to get any specific shots before i travel to canada	vaccines
i want you to use whisper voice now	whisper_mode
do i have anything on my calendar next sunday	calendar
can i increase the credit limit on my walmart card	credit_limit_change
what song am i hearing	what_song
about how long should you cook lasagna	cook_time
what do you know me by	user_name
find out what my water bill costs please	bill_balance
x is what i am calling you now	change_ai_name
i wanna sub sugar for salt	ingredient_substitution
louder please	change_volume
i need to know the content of my list of reminders	reminder
it was nice to talk it out with you	goodbye
tell me everything i included on my list of things to remember for later	reminder
i don't like that, no	no
"how do you spell ""exactly"	spelling
i need to cook, what should i make	meal_suggestion
what is the weather outside	weather
what is the protocol for requesting a vacation	pto_request
what's the nutritional info for spaghetti	nutrition_info
can you tell me a fun fact regarding cars	fun_fact
what are some of the hobbies you enjoy doing	what_are_your_hobbies
remove grocery shopping from todo list	todo_list_update
has my application for a trust bank credit card been mailed out and if so was i approved or not	application_status
i would like to put carrots on my list for shopping	shopping_list_update
tell me the last day i can pay my gas bill	bill_due
please tell my bank i'll be in anchorage this week	travel_notification
i want to report fraudulent activity on my navy federal card	report_fraud
what kind of meal should i eat from thailand	meal_suggestion
i need to know where my phone is	find_phone
"i want this song put on my ""kids"" playlist"	update_playlist
could you cancel my reservation for winters at the palace tonight	cancel_reservation
i'd like to know what is on my shopping list	shopping_list
ai, what is your name	what_is_your_name
i need to know this car's mpg	mpg
help me find a recipe for a beef casserole	recipe
i want to fly to atlanta for under 300 from pittsburgh	book_flight
ai, what is my chase routing number	routing
what is your boss's name	who_do_you_work_for
can you help me pay my phone bill	pay_bill
why did my card get rejected yesterday	card_declined
what's my income before taxes	income
what is it at, the ac temperature	smart_home
how do i get to the museum on foot	directions
are you doing okay	greeting
michael will reserve a table for two at 7:00pm for olive garden	restaurant_reservation
what are the time zones of russia	timezone
how long does it take to prepare a lasagna	cook_time
add everything to my shopping cart	order
deposit ten bucks from my chase account to my ally account	transfer
stop it	cancel
could you suggest a french restaurant, please	restaurant_suggestion
accepted	yes
let me know what ingredients i need to make pasta	ingredients_list
please find me some good thai restaurants in new york city	restaurant_suggestion
when did last go to the auto repair shop	last_maintenance
absolutely correct	yes
what is the total of my bank accounts	balance
what is the time frame for changing oil	oil_change_when
what will my state taxes amount to this year	taxes
does mexico travel require a visa	international_visa
please slow down how you're speaking	change_speed
can you tell me what dendrofilous means	definition
what will my federal tax return be	taxes
send mom a text i'll talk to you later	text
can i change your name	change_ai_name
whats the definition of poor	definition
"""when the credit score improve"	improve_credit_score
what kind of gas does my car use	gas_type
in spanish, meet me tomorrow is said how	translate
what is my pay for this year	income
good bye	goodbye
alexa, connect to the phone now	sync_device
did they process the credit card i applied for	application_status
yes you are correct	yes
how many miles are my tires rated for	tire_change
list roundtrip flights available from dallas to los angeles from march 2 to march 10	book_flight
i'm out of cat food, order more	order
what's the smallest amount i can pay on the water bill	min_payment
i can not thank you enough	thank_you
can you find me a recipe for quiche	recipe
what is the time right now in the peruvian time zone	time
i need to order new checks since i just used the last of them	order_checks
remember to remind me of this later	reminder_update
what do you think about the meaning of life	meaning_of_life
can you check and see how much i owe on my cable bill	bill_balance
i need to know the routing number for my checking	routing
i would like thai food	meal_suggestion
i need help paying my auto insurance bill	pay_bill
how often do tires need changing	tire_change
my vacation, has it been approved yet	pto_request_status
how much is the apr these days on my nordstrom credit card	apr
how long do i cook chicken breast	cook_time
that's true	yes
how do you report a burned debit card	damaged_card
thanks a lot for the answer	thank_you
get me a hotel room big enough for 4 people from may 3 to may 5 in boston	book_hotel
how old	how_old_are_you
does bjs take reservations	accept_reservations
what rules does southwest have for carry-on luggage	carry_on
what insurance plan do i have	insurance
how can i build up my credit score	improve_credit_score
i need to know the proper spelling of curiosity	spelling
the car feels wobbly so check my tire pressure	tire_pressure
i need your help to find a good reviewed hotel in washington	book_hotel
is it possible to get a ford in austin from may the 5th to may the 7th of this year	car_rental
when is my meeting with ann	meeting_schedule
i need help changing my pin	pin_change
do i need vaccinations to travel there	vaccines
can i get a reservation at champs	accept_reservations
what interest rate am i getting from citigroup	interest_rate
i'd really like to pay this bill	pay_bill
how much money a year do i spend in taxes	taxes
how do i get to the court house on foot	directions
talker faster please	change_speed
what do i have planned on my calendar for next sunday	calendar
let me know the lowest amount i can pay for my cable bill	min_payment
i didn't hear you, can you repeat that louder	repeat
when does the car payment come due	bill_due
does the bellagio have any reservations	accept_reservations
list the steps for applying for an american express card	new_card
tell me something funny about americans	tell_joke
i need anniversary dinner added to my schedule for march 7	calendar_update
use my phone to dial work	make_call
let me know some things to do in phoenix	travel_suggestion
what do i have left in the gas tank	gas
can you let me know how many pto days do i have left	pto_balance
what date will my hy-vee card need to be renewed	expiration_date
right now, i need to know the meaning of life	meaning_of_life
hotel room for 5 in austin for 3/1 until 3/8	book_hotel
remind me to check the steak	reminder_update
when do i have to pay my electric bill by	bill_due
what kind of fuel do i need	gas_type
can you assist me rolling over a 401k for a new job	rollover_401k
what's is the current weather forecast	weather
reserve table for 5 at red robin under the name sara at 3	restaurant_reservation
"make this song part of the ""kids"" playlist"	update_playlist
turn on the rap playlist	play_music
my card is damaged	damaged_card
oven set it to 350	smart_home
if i use my card in england will it cost me extra	international_fees
how long should i expect to wait for my replacement credit card	replacement_card_duration
say trivia about lebron james	fun_fact
where did you originate from	where_are_you_from
how many miles do i drive before i have to get new tires i replaced them four years ago	tire_change
what landing time is scheduled for my flight	flight_status
tell me spaghetti bolognese's nutrition facts	nutrition_info
what is the expiration date on my visa card	expiration_date
what do you know	what_can_i_ask_you
call macy	make_call
help me tell visa about fraud on my account	report_fraud
refresh my memory about what items i want to remember	reminder
is there a travel alert for russia	travel_alert
i would like to check my rewards for my credit card	rewards_balance
what are the transaction fee using our card in florence if any	international_fees
flip a coin heads or tails	flip_coin
can you assist me with finding my phone	find_phone
stop please	cancel
your birthday please	how_old_are_you
how much is 500 dollars in pesos	exchange_rate
it could be one or the other	maybe
that's all i need, thanks!	thank_you
how much paid time off do i have left	pto_used
my account is blocked, help me figure out why	account_blocked
please unsync from my phone right now	sync_device
where should i go for food tonight	restaurant_suggestion
what plug type is used in spain	plug_type
for the calendar, on february 8 add moms birthday	calendar_update
what does it take to get a new card	new_card
can you tell me the amount of calories i can expect one tuna sandwich to contain	calories
how much money have i recently spent on stuff	spending_history
i want that volume bumped up to 4	change_volume
suggest a restaurant for me to eat tonight, please	restaurant_suggestion
